2026/09/08 20:19:27.649, GPU-ecc6a1f9-42fe-2932-7ea0-1dd285491b7b, 5, 0, 405, 32, 26.58
2026/09/08 20:19:27.853, GPU-ecc6a1f9-42fe-2932-7ea0-1dd285491b7b, 5, 0, 405, 32, 26.58
2026/09/08 20:19:28.057, GPU-ecc6a1f9-42fe-2932-7ea0-1dd285491b7b, 7, 0, 405, 32, 26.58
2026/09/08 20:19:28.260, GPU-ecc6a1f9-42fe-2932-7ea0-1dd285491b7b, 15, 0, 405, 32, 26.58
2026/09/08 20:19:28.521, GPU-ecc6a1f9-42fe-2932-7ea0-1dd285491b7b, 493, 31, 1189, 33, 121.42
2026/09/08 20:19:28.725, GPU-ecc6a1f9-42fe-2932-7ea0-1dd285491b7b, 493, 97, 1316, 33, 135.40
2026/09/08 20:19:28.928, GPU-ecc6a1f9-42fe-2932-7ea0-1dd285491b7b, 493, 100, 1328, 34, 142.59
2026/09/08 20:19:29.133, GPU-ecc6a1f9-42fe-2932-7ea0-1dd285491b7b, 493, 100, 1328, 34, 142.82
2026/09/08 20:19:29.336, GPU-ecc6a1f9-42fe-2932-7ea0-1dd285491b7b, 493, 100, 1328, 34, 142.10
2026/09/08 20:19:29.539, GPU-ecc6a1f9-42fe-2932-7ea0-1dd285491b7b, 493, 100, 1328, 35, 142.82
2026/09/08 20:19:29.743, GPU-ecc6a1f9-42fe-2932-7ea0-1dd285491b7b, 493, 100, 1328, 34, 92.51
2026/09/08 20:19:29.946, GPU-ecc6a1f9-42fe-2932-7ea0-1dd285491b7b, 493, 65, 1328, 35, 118.59
2026/09/08 20:19:30.152, GPU-ecc6a1f9-42fe-2932-7ea0-1dd285491b7b, 493, 100, 1328, 35, 72.69
2026/09/08 20:19:30.355, GPU-ecc6a1f9-42fe-2932-7ea0-1dd285491b7b, 493, 39, 1328, 34, 70.75
2026/09/08 20:19:30.559, GPU-ecc6a1f9-42fe-2932-7ea0-1dd285491b7b, 591, 75, 1328, 35, 141.85
2026/09/08 20:19:30.762, GPU-ecc6a1f9-42fe-2932-7ea0-1dd285491b7b, 591, 100, 1328, 35, 143.06
2026/09/08 20:19:30.966, GPU-ecc6a1f9-42fe-2932-7ea0-1dd285491b7b, 591, 100, 1328, 35, 143.31
2026/09/08 20:19:31.171, GPU-ecc6a1f9-42fe-2932-7ea0-1dd285491b7b, 591, 100, 1328, 35, 142.33
2026/09/08 20:19:31.375, GPU-ecc6a1f9-42fe-2932-7ea0-1dd285491b7b, 591, 100, 1328, 36, 143.30
2026/09/08 20:19:31.578, GPU-ecc6a1f9-42fe-2932-7ea0-1dd285491b7b, 591, 100, 1328, 36, 111.39
2026/09/08 20:19:31.782, GPU-ecc6a1f9-42fe-2932-7ea0-1dd285491b7b, 591, 98, 1328, 36, 141.86
2026/09/08 20:19:31.985, GPU-ecc6a1f9-42fe-2932-7ea0-1dd285491b7b, 591, 100, 1328, 36, 143.55
2026/09/08 20:19:32.191, GPU-ecc6a1f9-42fe-2932-7ea0-1dd285491b7b, 591, 100, 1328, 36, 143.80
2026/09/08 20:19:32.395, GPU-ecc6a1f9-42fe-2932-7ea0-1dd285491b7b, 591, 100, 1328, 36, 142.67
2026/09/08 20:19:32.599, GPU-ecc6a1f9-42fe-2932-7ea0-1dd285491b7b, 591, 100, 1328, 36, 143.39
2026/09/08 20:19:32.802, GPU-ecc6a1f9-42fe-2932-7ea0-1dd285491b7b, 591, 100, 1328, 36, 121.26
2026/09/08 20:19:33.006, GPU-ecc6a1f9-42fe-2932-7ea0-1dd285491b7b, 591, 76, 1328, 36, 117.14
2026/09/08 20:19:33.211, GPU-ecc6a1f9-42fe-2932-7ea0-1dd285491b7b, 591, 100, 1328, 36, 115.50
2026/09/08 20:19:33.414, GPU-ecc6a1f9-42fe-2932-7ea0-1dd285491b7b, 591, 100, 1328, 36, 116.41
2026/09/08 20:19:33.617, GPU-ecc6a1f9-42fe-2932-7ea0-1dd285491b7b, 591, 100, 1328, 36, 116.47
2026/09/08 20:19:33.821, GPU-ecc6a1f9-42fe-2932-7ea0-1dd285491b7b, 591, 91, 1328, 36, 123.61
2026/09/08 20:19:34.024, GPU-ecc6a1f9-42fe-2932-7ea0-1dd285491b7b, 591, 97, 1328, 36, 147.18
2026/09/08 20:19:34.230, GPU-ecc6a1f9-42fe-2932-7ea0-1dd285491b7b, 591, 100, 1328, 37, 147.43
2026/09/08 20:19:34.434, GPU-ecc6a1f9-42fe-2932-7ea0-1dd285491b7b, 591, 100, 1328, 37, 146.46
2026/09/08 20:19:34.637, GPU-ecc6a1f9-42fe-2932-7ea0-1dd285491b7b, 591, 100, 1328, 37, 146.30
2026/09/08 20:19:34.840, GPU-ecc6a1f9-42fe-2932-7ea0-1dd285491b7b, 591, 100, 1328, 37, 147.18
2026/09/08 20:19:35.044, GPU-ecc6a1f9-42fe-2932-7ea0-1dd285491b7b, 591, 98, 1328, 37, 124.90
2026/09/08 20:19:35.250, GPU-ecc6a1f9-42fe-2932-7ea0-1dd285491b7b, 591, 78, 1328, 37, 127.49
2026/09/08 20:19:35.453, GPU-ecc6a1f9-42fe-2932-7ea0-1dd285491b7b, 591, 100, 1328, 37, 126.76
2026/09/08 20:19:35.656, GPU-ecc6a1f9-42fe-2932-7ea0-1dd285491b7b, 591, 100, 1328, 37, 90.87
2026/09/08 20:19:35.860, GPU-ecc6a1f9-42fe-2932-7ea0-1dd285491b7b, 591, 88, 1328, 37, 130.87
2026/09/08 20:19:36.063, GPU-ecc6a1f9-42fe-2932-7ea0-1dd285491b7b, 591, 100, 1328, 37, 130.39
2026/09/08 20:19:36.269, GPU-ecc6a1f9-42fe-2932-7ea0-1dd285491b7b, 591, 100, 1328, 37, 118.36
