2026/09/08 20:11:22.667, GPU-ecc6a1f9-42fe-2932-7ea0-1dd285491b7b, 5, 0, 405, 29, 26.09
2026/09/08 20:11:22.872, GPU-ecc6a1f9-42fe-2932-7ea0-1dd285491b7b, 5, 0, 405, 29, 26.09
2026/09/08 20:11:23.076, GPU-ecc6a1f9-42fe-2932-7ea0-1dd285491b7b, 15, 0, 405, 29, 26.34
2026/09/08 20:11:23.346, GPU-ecc6a1f9-42fe-2932-7ea0-1dd285491b7b, 363, 6, 1189, 29, 31.70
2026/09/08 20:11:23.550, GPU-ecc6a1f9-42fe-2932-7ea0-1dd285491b7b, 363, 31, 1189, 29, 105.31
2026/09/08 20:11:23.753, GPU-ecc6a1f9-42fe-2932-7ea0-1dd285491b7b, 363, 80, 1316, 32, 192.68
2026/09/08 20:11:23.960, GPU-ecc6a1f9-42fe-2932-7ea0-1dd285491b7b, 363, 99, 1328, 32, 194.70
2026/09/08 20:11:24.163, GPU-ecc6a1f9-42fe-2932-7ea0-1dd285491b7b, 363, 99, 1328, 33, 195.24
2026/09/08 20:11:24.366, GPU-ecc6a1f9-42fe-2932-7ea0-1dd285491b7b, 363, 99, 1328, 34, 214.41
2026/09/08 20:11:24.570, GPU-ecc6a1f9-42fe-2932-7ea0-1dd285491b7b, 363, 99, 1328, 34, 202.00
2026/09/08 20:11:24.773, GPU-ecc6a1f9-42fe-2932-7ea0-1dd285491b7b, 363, 99, 1328, 34, 202.73
2026/09/08 20:11:24.977, GPU-ecc6a1f9-42fe-2932-7ea0-1dd285491b7b, 363, 99, 1328, 34, 145.42
2026/09/08 20:11:25.180, GPU-ecc6a1f9-42fe-2932-7ea0-1dd285491b7b, 363, 86, 1328, 34, 167.49
2026/09/08 20:11:25.385, GPU-ecc6a1f9-42fe-2932-7ea0-1dd285491b7b, 363, 86, 1328, 34, 171.66
2026/09/08 20:11:25.588, GPU-ecc6a1f9-42fe-2932-7ea0-1dd285491b7b, 363, 87, 1328, 35, 156.28
